key,namespace_l2,locale_count,sample_value,locales
pages.marketingIntel.influencer.reportBuilder.widgetRevenueTrend,pages.marketingIntel,3,Umsatztrend,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.widgetChannelPie,pages.marketingIntel,3,Kanal-Mix,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.widgetFeeCompare,pages.marketingIntel,3,Gebührenvergleich,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.dropHere,pages.marketingIntel,3,Hier ablegen,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.dropHereDesc,pages.marketingIntel,3,Widgets aus der Bibliothek links ziehen,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.clearCanvas,pages.marketingIntel,3,Leinwand leeren,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.saveLayout,pages.marketingIntel,3,Layout speichern,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.layoutNamePh,pages.marketingIntel,3,Layoutname,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.save,pages.marketingIntel,3,Speichern,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.savedLayouts,pages.marketingIntel,3,Gespeicherte Layouts,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.widgetsCount,pages.marketingIntel,3,Widgets,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.noData,pages.marketingIntel,3,Keine Daten,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.kpiRevenue,pages.marketingIntel,3,Gesamtumsatz,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.kpiRoas,pages.marketingIntel,3,Durchschn. ROAS,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.kpiOrders,pages.marketingIntel,3,Bestellungen,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.kpiCvr,pages.marketingIntel,3,CVR,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.realtimeSync,pages.marketingIntel,3,Echtzeit-Sync,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.securityNormal,pages.marketingIntel,3,Sicherheit normal,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.securityAlert,pages.marketingIntel,3,Sicherheitsbedrohung erkannt,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.securityDesc,pages.marketingIntel,3,Schädliche Eingabe erkannt und blockiert.,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.dismiss,pages.marketingIntel,3,Bestätigen,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.threats,pages.marketingIntel,3,Bedrohungen,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.dateRange,pages.marketingIntel,3,Zeitraum,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.dateToday,pages.marketingIntel,3,Heute,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.date7d,pages.marketingIntel,3,7 Tage,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.date30d,pages.marketingIntel,3,30 Tage,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.date90d,pages.marketingIntel,3,90 Tage,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.dateCustom,pages.marketingIntel,3,Benutzerdefiniert,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.channelFilter,pages.marketingIntel,3,Kanalfilter,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.allChannels,pages.marketingIntel,3,Alle Kanäle,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.widgetSize,pages.marketingIntel,3,Widget-Größe,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.connectedChannels,pages.marketingIntel,3,Verbundene Kanäle,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplTitle,pages.marketingIntel,3,Berichtsvorlagen,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplSubtitle,pages.marketingIntel,3,Häufig verwendete Muster schnell anwenden,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplPerformance,pages.marketingIntel,3,Leistungsbericht,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplPerformanceDesc,pages.marketingIntel,3,"ROAS, Klicks und Konversionen auf einen Blick.","de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplRevenue,pages.marketingIntel,3,Umsatzbericht,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplRevenueDesc,pages.marketingIntel,3,"Umsatztrends, Werbeausgaben und Kanalverteilung.","de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplChannel,pages.marketingIntel,3,Kanalbericht,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplChannelDesc,pages.marketingIntel,3,"Kanalleistung, Gebühren und ROAS vergleichen.","de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplExecutive,pages.marketingIntel,3,Management-Bericht,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplExecutiveDesc,pages.marketingIntel,3,KPI-Dashboard für die Geschäftsführung.,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplPreview,pages.marketingIntel,3,Vorschau,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.tplWidgetCount,pages.marketingIntel,3,Widget-Anzahl,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.schedTitle,pages.marketingIntel,3,Geplante Berichte,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.schedNew,pages.marketingIntel,3,+ Neuer Zeitplan,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.schedName,pages.marketingIntel,3,Berichtsname,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.schedFreq,pages.marketingIntel,3,Häufigkeit,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.schedTime,pages.marketingIntel,3,Sendezeit,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.schedEmail,pages.marketingIntel,3,Empfänger-E-Mail,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.schedCreate,pages.marketingIntel,3,Zeitplan erstellen,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.schedEmpty,pages.marketingIntel,3,Keine geplanten Berichte.,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.schedActive,pages.marketingIntel,3,Aktiv,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.schedPaused,pages.marketingIntel,3,Pausiert,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.freqDaily,pages.marketingIntel,3,Täglich,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.freqWeekly,pages.marketingIntel,3,Wöchentlich,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.freqMonthly,pages.marketingIntel,3,Monatlich,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.cancel,pages.marketingIntel,3,Abbrechen,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.savedTitle,pages.marketingIntel,3,Gespeicherte Layouts,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.savedEmpty,pages.marketingIntel,3,Keine gespeicherten Layouts.,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.guideWidgetsTitle,pages.marketingIntel,3,Widget-Referenz,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.guideWidgetRoas,pages.marketingIntel,3,ROAS-Trends als Flächendiagramm.,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.guideWidgetClicks,pages.marketingIntel,3,Tägliche Klicks als Balkendiagramm.,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.guideWidgetSpend,pages.marketingIntel,3,Werbeausgaben als Flächendiagramm.,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.guideWidgetKpi,pages.marketingIntel,3,"4 KPIs: Umsatz, ROAS, Bestellungen, CVR.","de,id,th"
pages.marketingIntel.influencer.reportBuilder.guideWidgetConv,pages.marketingIntel,3,Konversionsdaten als Balkendiagramm.,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.guideWidgetRevenue,pages.marketingIntel,3,Umsatztrends als Flächendiagramm.,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.guideWidgetPie,pages.marketingIntel,3,Kanalanteile als Kreisdiagramm.,"de,id,th"
pages.marketingIntel.influencer.reportBuilder.guideWidgetFee,pages.marketingIntel,3,Gebührenvergleich zwischen Kanälen.,"de,id,th"
pages.marketingIntel.influencer.reviews.aiReplyPositive,pages.marketingIntel,3,"Hallo! 😊

Vielen Dank für Ihre Bewertung von {{product}}! 🙏","de,id,th"
pages.marketingIntel.influencer.reviews.aiReplyNeutral,pages.marketingIntel,3,"Hallo,

Danke für {{product}}. Feedback zu {{category}} notiert.","de,id,th"
pages.marketingIntel.influencer.reviews.aiReplyNegative,pages.marketingIntel,3,"Hallo,

Wir entschuldigen uns für {{product}}. CS kontaktiert Sie in 24h. 🙇","de,id,th"
pages.marketingIntel.influencer.reviews.bulkEscalate,pages.marketingIntel,3,Massen-Eskalation,"de,id,th"
pages.marketingIntel.influencer.reviews.bulkGenReply,pages.marketingIntel,3,Alle KI-Antworten,"de,id,th"
pages.marketingIntel.influencer.reviews.kpiTotal,pages.marketingIntel,3,Gesamt Bewertungen,"de,id,th"
pages.marketingIntel.influencer.reviews.kpiTotalSub2,pages.marketingIntel,3,Alle Kanäle,"de,id,th"
pages.marketingIntel.influencer.reviews.kpiAvgRating,pages.marketingIntel,3,Durchschnitt,"de,id,th"
pages.marketingIntel.influencer.reviews.kpiAvgRatingSub2,pages.marketingIntel,3,Gewichteter Durchschnitt,"de,id,th"
pages.marketingIntel.influencer.reviews.kpiNegative,pages.marketingIntel,3,Negative,"de,id,th"
pages.marketingIntel.influencer.reviews.unitItems,pages.marketingIntel,3,Stk,"de,id,th"
pages.marketingIntel.influencer.reviews.escalationCount,pages.marketingIntel,3,Eskaliert,"de,id,th"
pages.marketingIntel.influencer.reviews.kpiAiReply,pages.marketingIntel,3,KI-Antworten,"de,id,th"
pages.marketingIntel.influencer.reviews.kpiAiReplySub,pages.marketingIntel,3,Gesamt,"de,id,th"
pages.marketingIntel.influencer.reviews.inProgress,pages.marketingIntel,3,In Bearbeitung,"de,id,th"
pages.marketingIntel.influencer.reviews.channelRatingTitle,pages.marketingIntel,3,Kanalbewertungen,"de,id,th"
pages.marketingIntel.influencer.reviews.noData,pages.marketingIntel,3,Bewertungsdaten werden gesammelt.,"de,id,th"
pages.marketingIntel.influencer.reviews.positive,pages.marketingIntel,3,Positiv,"de,id,th"
pages.marketingIntel.influencer.reviews.negative,pages.marketingIntel,3,Negativ,"de,id,th"
pages.marketingIntel.influencer.reviews.totalCount,pages.marketingIntel,3,Gesamt,"de,id,th"
pages.marketingIntel.influencer.reviews.negKeywordsTitle,pages.marketingIntel,3,Top Negative Keywords,"de,id,th"
pages.marketingIntel.influencer.reviews.autoAlertActive,pages.marketingIntel,3,Auto-Alert aktiv,"de,id,th"
pages.marketingIntel.influencer.reviews.autoAlertDesc,pages.marketingIntel,3,Sofortige Benachrichtigung bei negativen Keywords.,"de,id,th"
pages.marketingIntel.influencer.reviews.csAssigned,pages.marketingIntel,3,CS zugeteilt,"de,id,th"
pages.marketingIntel.influencer.reviews.foundHelpful,pages.marketingIntel,3,hilfreich,"de,id,th"
pages.marketingIntel.influencer.reviews.regenReply,pages.marketingIntel,3,Neu generieren,"de,id,th"
pages.marketingIntel.influencer.reviews.draftReply,pages.marketingIntel,3,KI-Antwort erstellen,"de,id,th"
pages.marketingIntel.influencer.reviews.csEscalate,pages.marketingIntel,3,CS Eskalation,"de,id,th"
pages.marketingIntel.influencer.reviews.hideReply,pages.marketingIntel,3,Ausblenden,"de,id,th"
pages.marketingIntel.influencer.reviews.showReply,pages.marketingIntel,3,Anzeigen,"de,id,th"
pages.marketingIntel.influencer.reviews.aiGenerated,pages.marketingIntel,3,KI-Entwurf,"de,id,th"
pages.marketingIntel.influencer.reviews.copy,pages.marketingIntel,3,Kopieren,"de,id,th"
pages.marketingIntel.influencer.reviews.aiDisclaimer,pages.marketingIntel,3,KI-generierter Entwurf. Bitte vor dem Versand prüfen.,"de,id,th"
pages.marketingIntel.influencer.reviews.feedTitle,pages.marketingIntel,3,Bewertungsfeed,"de,id,th"
pages.marketingIntel.influencer.reviews.feedSub,pages.marketingIntel,3,Alle·Filter·KI-Antworten,"de,id,th"
pages.marketingIntel.influencer.reviews.allChannel,pages.marketingIntel,3,Alle Kanäle,"de,id,th"
pages.marketingIntel.influencer.reviews.allSentiment,pages.marketingIntel,3,Alle Stimmungen,"de,id,th"
pages.marketingIntel.influencer.reviews.filterPositive,pages.marketingIntel,3,😊 Positiv,"de,id,th"
pages.marketingIntel.influencer.reviews.filterNeutral,pages.marketingIntel,3,😐 Neutral,"de,id,th"
pages.marketingIntel.influencer.reviews.filterNegative,pages.marketingIntel,3,😠 Negativ,"de,id,th"
pages.marketingIntel.influencer.reviews.searchPlaceholder,pages.marketingIntel,3,Bewertungen suchen...,"de,id,th"
pages.marketingIntel.influencer.reviews.noTrendData,pages.marketingIntel,3,Keine Daten,"de,id,th"
pages.marketingIntel.influencer.reviews.noTrendDataSub,pages.marketingIntel,3,Wird bei Datenerhebung angezeigt.,"de,id,th"
pages.marketingIntel.influencer.reviews.trendTitle,pages.marketingIntel,3,Sentiment-Trend,"de,id,th"
pages.marketingIntel.influencer.reviews.sentimentBar,pages.marketingIntel,3,Sentiment-Verteilung,"de,id,th"
pages.marketingIntel.influencer.reviews.settingsTitle,pages.marketingIntel,3,Einstellungen,"de,id,th"
pages.marketingIntel.influencer.reviews.aiToneLabel,pages.marketingIntel,3,KI-Ton,"de,id,th"
pages.marketingIntel.influencer.reviews.toneProfessional,pages.marketingIntel,3,Professionell,"de,id,th"
pages.marketingIntel.influencer.reviews.toneFriendly,pages.marketingIntel,3,Freundlich,"de,id,th"
pages.marketingIntel.influencer.reviews.toneFormal,pages.marketingIntel,3,Formell,"de,id,th"
pages.marketingIntel.influencer.reviews.autoEscalateLabel,pages.marketingIntel,3,Auto-Eskalation,"de,id,th"
pages.marketingIntel.influencer.reviews.autoEscalateDesc,pages.marketingIntel,3,Negative automatisch eskalieren.,"de,id,th"
pages.marketingIntel.influencer.reviews.slackWebhookSub,pages.marketingIntel,3,Webhook-URL eingeben.,"de,id,th"
pages.marketingIntel.influencer.reviews.guideTabsTitle,pages.marketingIntel,3,Funktionen,"de,id,th"
pages.marketingIntel.influencer.reviews.draftGenerated,pages.marketingIntel,3,✅ Generiert,"de,id,th"
pages.marketingIntel.influencer.reviews.copied,pages.marketingIntel,3,📋 Kopiert,"de,id,th"
pages.marketingIntel.influencer.reviews.escalated,pages.marketingIntel,3,🚨 Eskaliert,"de,id,th"
pages.marketingIntel.influencer.reviews.escalationTitle,pages.marketingIntel,3,Eskalation,"de,id,th"
pages.marketingIntel.influencer.reviews.escalationBody,pages.marketingIntel,3,Negative Bewertung eskaliert.,"de,id,th"
pages.marketingIntel.influencer.reviews.tabDashboard,pages.marketingIntel,3,Dashboard,"de,id,th"
pages.marketingIntel.influencer.reviews.tabFeed,pages.marketingIntel,3,Bewertungsfeed,"de,id,th"
pages.marketingIntel.influencer.reviews.tabTrend,pages.marketingIntel,3,Trendanalyse,"de,id,th"
pages.marketingIntel.influencer.reviews.tabSettings,pages.marketingIntel,3,Einstellungen,"de,id,th"
pages.marketingIntel.influencer.reviews.close,pages.marketingIntel,3,Schließen,"de,id,th"
pages.marketingIntel.influencer.reviews.heroDesc,pages.marketingIntel,3,Bewertungsüberwachung·KI-Sentiment·Auto-Antwort·Eskalation·Echtzeit-Sync,"de,id,th"
pages.marketingIntel.influencer.reviews.pageTitle,pages.marketingIntel,3,Bewertungen & UGC,"de,id,th"
pages.marketingIntel.influencer.reviews.pageSub,pages.marketingIntel,3,Unified Management,"de,id,th"
pages.marketingIntel.influencer.reviews.liveSyncMsg,pages.marketingIntel,3,Echtzeit-Sync aktiv,"de,id,th"
pages.marketingIntel.influencer.reviews.sentiment_positive,pages.marketingIntel,3,Positiv,"de,id,th"
pages.marketingIntel.influencer.reviews.sentiment_neutral,pages.marketingIntel,3,Neutral,"de,id,th"
pages.marketingIntel.influencer.reviews.sentiment_negative,pages.marketingIntel,3,Negativ,"de,id,th"
pages.marketingIntel.influencer.reviews.guideDashName,pages.marketingIntel,3,Dashboard,"de,id,th"
pages.marketingIntel.influencer.reviews.guideDashDesc,pages.marketingIntel,3,KPI-Übersicht · Kanalbewertungen · Negative Keywords · Massenaktionen (Eskalatio,"de,id,th"
pages.marketingIntel.influencer.reviews.guideFeedName,pages.marketingIntel,3,Feed,"de,id,th"
pages.marketingIntel.influencer.reviews.guideFeedDesc,pages.marketingIntel,3,Alle Bewertungen · Kanal-/Stimmungsfilter · KI-Antworten · CS-Eskalation,"de,id,th"
pages.marketingIntel.influencer.reviews.guideTrendName,pages.marketingIntel,3,Trends,"de,id,th"
pages.marketingIntel.influencer.reviews.guideTrendDesc,pages.marketingIntel,3,Sentiment-Verteilung · Trendverfolgung · Kanalvergleich,"de,id,th"
pages.marketingIntel.influencer.reviews.guideSettingsName,pages.marketingIntel,3,Einstellungen,"de,id,th"
pages.marketingIntel.influencer.reviews.guideSettingsDesc,pages.marketingIntel,3,KI-Antwort-Ton · Auto-Eskalation · Slack-Benachrichtigung,"de,id,th"
pages.marketingIntel.influencer.reviews.guideGuideName,pages.marketingIntel,3,Anleitung,"de,id,th"
pages.marketingIntel.influencer.reviews.guideGuideDesc,pages.marketingIntel,3,Vollständige Bewertungsmanagement-Anleitung · 6-Schritt-Workflow · Praxistipps,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.pageTitle,pages.marketingIntel,3,Abrechnungsverwaltung,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.pageDesc,pages.marketingIntel,3,"Verwalten und analysieren Sie Kanalumsätze, Gebühren und Abrechnungen.","de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colChannel,pages.marketingIntel,3,Kanal,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colCurrency,pages.marketingIntel,3,Währung,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colPeriod,pages.marketingIntel,3,Zeitraum,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colGrossSales,pages.marketingIntel,3,Bruttoumsatz,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colPlatformFee,pages.marketingIntel,3,Plattformgebühr,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colAdFee,pages.marketingIntel,3,Werbekosten,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colPayFee,pages.marketingIntel,3,Zahlungsgebühr,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colRefunds,pages.marketingIntel,3,Rückerstattungen,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colNetPayout,pages.marketingIntel,3,Nettoauszahlung,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colNetKRW,pages.marketingIntel,3,KRW-Umrechnung,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colOrders,pages.marketingIntel,3,Bestellungen,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.colFeeRate,pages.marketingIntel,3,Gebührenrate,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.statusConfirmed,pages.marketingIntel,3,Bestätigt,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.statusPending,pages.marketingIntel,3,Ausstehend,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.csvDownload,pages.marketingIntel,3,CSV-Download,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.csvSuccess,pages.marketingIntel,3,CSV heruntergeladen.,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.importBtn,pages.marketingIntel,3,Importieren,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.processing,pages.marketingIntel,3,Verarbeitung...,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.searchPlaceholder,pages.marketingIntel,3,Kanal/ID suchen...,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.allChannels,pages.marketingIntel,3,Alle Kanäle,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.allCurrencies,pages.marketingIntel,3,Alle Währungen,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.allPeriods,pages.marketingIntel,3,Alle Zeiträume,"de,id,th"
pages.marketingIntel.influencer.reviews.settlements.allStatus,pages.marketingIntel,3,Alle Status,"de,id,th"
